lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
177,0,82.96,7,27,4,2,0,0,3,0
50,2,52.0,1,14,3,3,0,0,0,1
4,1,160.5,6,18,4,1,1,0,3,1
10,1,166.0,7,3,4,1,2,0,3,1
78,0,168.3,4,14,4,3,0,0,5,0
67,1,103.14,12,27,4,3,2,0,0,1
4,0,87.2,8,1,4,0,1,3,0,1
24,1,115.5,1,6,4,2,0,0,0,1
1,1,120.0,10,22,4,1,0,3,0,1
162,1,112.0,7,14,3,3,0,0,0,0
47,1,198.68,10,25,3,4,2,1,5,1
77,0,68.85,3,16,4,4,1,3,0,1
12,0,65.0,9,14,2,3,1,0,0,0
9,1,120.0,11,14,4,3,1,0,0,1
90,0,76.5,8,16,4,4,2,0,0,0
67,0,68.0,12,16,3,2,0,0,0,1
12,0,87.0,1,7,4,3,2,0,0,1
45,0,96.3,9,18,3,2,2,0,3,1
95,1,73.95,3,17,4,3,2,0,0,1
63,2,103.5,7,23,4,1,0,3,0,1
22,1,139.0,9,26,4,1,1,0,0,1
117,0,86.33,2,29,3,2,1,0,0,1
3,0,80.0,12,19,3,1,2,0,0,1
2,0,92.98,10,11,4,1,0,3,0,1
15,1,80.0,8,27,4,2,0,0,0,0
110,0,121.05,7,22,4,2,2,0,3,1
80,0,74.8,3,25,3,2,2,0,0,0
1,2,112.0,2,14,3,2,2,0,3,1
43,1,86.75,1,14,4,3,0,0,1,1
153,0,80.75,6,26,4,5,2,0,0,0
9,0,65.0,10,19,2,1,0,0,0,1
271,0,95.2,10,22,4,2,2,0,0,0
1,1,115.0,4,9,4,1,2,0,0,1
98,0,50.33,2,25,3,4,2,0,0,1
54,1,126.9,5,31,4,2,0,0,0,1
196,0,128.7,8,28,4,1,2,0,3,0
67,1,135.9,8,4,4,3,1,0,0,1
4,1,132.08,5,31,4,4,0,0,3,1
21,1,165.0,5,4,4,1,0,0,3,1
49,0,198.9,7,20,4,2,0,0,5,0
62,2,135.9,8,10,4,2,0,0,0,1
117,1,85.0,12,13,4,5,0,0,0,0
87,2,96.3,4,26,4,3,0,0,0,1
7,2,111.0,2,23,4,4,0,0,0,1
19,1,121.75,10,1,4,3,1,0,3,1
9,0,69.0,3,2,3,1,0,0,0,1
121,2,123.3,7,7,4,1,0,0,0,1
55,2,130.05,4,22,4,2,2,0,0,1
110,1,70.0,12,9,3,4,0,0,0,1
9,1,0.0,9,7,1,1,0,0,1,1
42,0,168.63,3,20,4,2,2,0,5,0
51,0,152.1,8,18,4,2,0,0,0,0
10,0,66.0,2,4,2,1,0,0,0,1
78,0,60.0,12,10,3,3,0,0,3,1
1,2,0.0,8,26,4,1,0,0,0,1
28,2,131.0,9,1,4,2,0,0,0,1
1,3,0.0,5,5,1,1,0,0,3,1
81,0,119.07,10,2,4,1,2,0,3,0
138,1,139.5,8,9,4,2,0,0,0,1
2,0,65.0,5,15,2,1,2,0,0,1
155,1,96.12,8,22,4,5,2,0,0,1
44,1,71.1,3,9,4,3,0,3,0,1
195,0,147.0,8,23,4,5,1,1,3,0
277,2,82.17,10,18,4,5,1,3,0,1
111,1,168.3,9,17,4,4,2,0,3,1
142,1,76.5,8,9,4,1,2,0,0,1
54,2,168.3,7,25,4,5,1,0,3,1
0,0,159.0,7,5,4,1,0,0,0,1
22,1,75.0,11,3,3,2,0,0,0,1
94,1,76.5,7,14,4,3,0,0,0,0
346,0,3.0,9,13,4,2,0,1,0,0
130,0,107.95,7,6,4,4,1,0,0,1
21,0,105.0,9,2,4,2,0,0,0,0
111,0,72.25,8,16,3,2,0,0,0,1
153,1,114.75,8,20,4,3,2,0,0,0
29,0,84.55,3,12,4,1,1,3,0,0
143,0,85.5,8,26,4,2,2,3,0,0
54,1,104.4,3,31,4,3,0,0,3,1
71,1,87.13,4,3,4,2,2,0,0,1
57,0,314.1,12,30,4,2,1,1,3,1
5,0,162.0,10,17,2,1,1,0,0,1
46,1,186.77,9,5,4,3,1,0,6,1
18,0,121.0,6,8,4,2,0,0,0,0
26,2,148.0,5,22,4,0,2,0,0,1
32,1,96.0,11,14,4,0,1,0,0,0
119,1,81.47,10,24,4,3,1,0,3,1
143,2,105.3,7,12,4,2,0,0,0,1
4,1,72.07,2,4,4,2,0,0,0,1
85,2,134.7,6,26,4,1,2,0,3,1
4,0,80.2,2,28,3,4,2,0,3,1
1,0,188.0,9,22,4,1,0,0,4,1
1,0,197.0,5,20,4,1,0,0,3,1
83,1,113.5,11,13,4,2,2,0,0,1
24,2,139.0,8,4,4,2,0,3,0,1
57,2,137.7,4,21,4,3,0,0,3,1
4,1,93.0,2,25,4,3,0,0,0,1
161,0,130.05,12,26,4,3,1,1,3,1
101,1,132.6,5,5,4,3,2,0,3,1
99,1,90.95,4,25,4,3,1,0,0,1
96,2,168.3,6,19,4,0,1,0,3,1
2,0,79.0,2,13,4,1,0,3,0,0
144,2,129.6,9,22,4,3,1,0,0,0
4,0,140.0,8,21,4,2,2,0,0,0
126,0,195.75,8,16,4,4,0,1,3,0
108,0,67.15,4,28,4,1,0,0,0,1
13,2,129.0,9,25,4,1,2,3,0,1
13,0,75.0,1,20,4,8,2,0,0,1
31,1,134.1,10,4,4,1,0,0,0,1
5,0,65.0,9,2,2,1,0,0,0,1
8,1,107.0,11,11,4,3,0,0,3,1
54,1,57.93,11,16,4,3,0,3,0,1
15,1,93.0,2,24,4,4,0,0,0,1
106,2,128.0,12,21,4,5,2,0,3,1
221,1,96.0,8,12,3,1,0,1,0,1
44,1,117.9,6,28,4,5,1,0,0,1
85,1,76.5,3,28,4,2,1,3,0,1
21,0,74.48,11,16,4,3,0,0,3,1
39,1,175.08,9,23,4,4,1,0,0,1
108,0,90.3,4,13,4,3,0,0,0,1
166,0,137.7,8,4,4,3,0,0,3,0
30,1,77.86,11,23,4,4,0,0,1,0
110,0,108.3,7,11,4,2,1,0,0,1
173,1,73.37,6,19,4,2,2,0,0,1
77,0,159.3,5,17,4,3,0,0,0,0
151,0,59.5,3,20,3,3,2,0,0,1
38,0,170.1,5,30,4,1,1,0,0,0
0,0,120.0,10,13,4,1,0,3,0,1
327,1,88.0,9,9,3,4,2,1,0,1
59,0,105.6,4,25,4,2,1,0,0,0
1,0,75.0,11,1,2,1,0,0,0,1
156,2,91.96,7,19,4,4,0,0,0,1
37,2,149.4,9,10,4,1,2,0,3,1
0,0,99.0,8,11,4,1,0,0,0,1
70,0,95.2,4,23,4,2,2,0,0,0
15,2,118.15,7,8,3,2,0,0,0,1
216,0,75.0,4,24,3,3,2,0,3,1
141,0,118.06,7,3,3,2,2,1,3,0
4,0,144.0,5,23,3,0,1,3,0,1
128,0,114.3,8,8,4,2,1,0,0,0
53,0,140.7,8,26,4,2,1,0,3,1
20,2,171.13,11,7,4,3,1,3,0,1
47,1,63.75,12,20,4,2,2,3,0,1
3,2,113.0,6,26,4,0,2,3,0,1
181,2,96.3,8,30,4,2,0,0,0,0
269,0,78.88,7,10,3,1,2,0,3,1
5,0,101.0,4,5,0,3,0,0,0,1
75,0,80.0,3,17,4,3,1,0,0,0
0,0,84.0,3,2,3,1,0,3,0,1
1,1,95.48,6,22,4,1,0,3,0,1
27,0,128.28,9,17,4,2,2,3,0,1
70,0,87.3,2,18,4,3,0,0,0,1
18,0,136.0,5,9,4,2,1,0,3,0
11,1,89.0,1,21,4,3,1,0,0,1
3,2,102.0,3,3,4,3,2,0,0,1
151,2,168.3,7,10,4,1,2,0,3,0
95,1,77.86,12,7,4,4,0,0,1,1
18,0,174.0,9,15,4,2,0,0,3,0
76,1,69.52,3,14,4,2,1,0,1,1
66,0,122.72,6,26,4,3,2,0,3,1
35,1,78.3,2,13,4,4,2,0,0,1
206,2,177.3,8,2,4,3,0,0,5,0
164,0,89.25,8,1,4,4,1,3,0,0
9,0,88.27,1,20,4,9,2,0,0,1
133,2,121.5,7,12,4,3,0,0,0,1
5,0,65.0,11,23,2,0,1,0,0,1
17,3,97.41,4,10,4,0,2,0,0,1
18,1,99.75,10,3,4,2,2,3,0,1
61,1,120.6,9,6,4,2,0,0,3,0
2,1,149.0,5,28,4,1,0,3,0,1
36,2,89.89,11,25,4,4,0,0,0,1
4,1,112.5,4,8,4,2,2,0,0,1
23,1,119.0,9,26,4,3,1,3,0,0
14,0,209.0,9,13,4,1,0,0,4,0
93,2,76.5,8,15,4,3,2,0,0,0
4,1,65.0,10,24,2,1,1,0,0,1
29,1,143.52,5,9,4,4,1,0,3,1
0,0,134.0,7,24,4,0,2,3,0,1
125,1,79.2,11,16,4,2,0,3,0,1
99,1,80.75,4,27,3,6,2,0,0,1
102,0,109.0,10,16,3,1,0,1,0,1
9,0,86.25,1,17,4,0,2,0,1,1
6,0,65.0,12,8,2,2,0,0,0,1
4,0,93.0,2,25,4,2,0,0,0,1
31,0,103.05,8,28,4,0,2,3,0,1
20,1,80.0,1,5,2,2,0,0,0,1
86,1,187.85,5,15,4,2,2,0,5,1
0,1,65.0,3,16,2,1,0,0,0,1
3,0,65.0,11,23,2,1,1,0,0,1
22,1,139.0,9,15,4,2,0,3,0,0
164,1,96.3,7,1,4,2,0,0,0,1
8,0,85.0,10,21,3,3,0,0,0,1
7,1,0.0,1,29,1,2,0,0,3,1
2,2,93.0,2,1,4,3,1,0,0,1
26,1,120.12,5,18,4,1,0,0,3,1
72,1,122.4,7,21,4,3,2,0,3,1
41,0,139.95,9,4,3,2,2,0,4,1
79,0,87.3,4,2,4,1,1,0,0,0
5,0,135.5,9,19,4,1,1,0,0,1
144,0,133.69,7,9,4,5,2,0,3,0
4,1,161.0,5,28,4,1,0,0,0,1
77,0,94.5,7,12,4,2,0,3,0,0
0,0,75.0,7,27,3,2,1,0,0,1
152,1,83.83,6,29,4,4,0,0,1,1
112,0,72.25,7,6,3,5,2,0,0,1
52,1,192.59,10,28,4,2,1,0,6,1
3,0,94.0,1,3,3,0,1,0,0,1
13,1,160.0,9,4,4,1,2,0,3,1
61,1,80.75,10,24,4,1,0,0,0,1
49,1,73.95,2,23,4,4,0,0,0,1
32,2,171.13,10,4,4,5,2,0,3,1
40,0,74.8,12,1,4,3,1,3,0,0
56,1,79.2,12,16,4,2,0,3,0,1
194,0,101.4,9,12,4,3,1,0,0,0
28,2,104.5,8,30,4,4,0,3,0,1
57,1,146.7,7,14,4,1,0,0,3,1
94,0,134.1,8,5,4,2,1,0,0,0
42,2,142.2,8,30,4,4,0,0,3,1
57,2,228.6,9,26,4,1,1,1,3,1
8,0,130.0,5,17,2,3,0,0,0,1
1,0,85.0,10,13,3,1,0,3,0,1
112,1,140.4,5,27,4,2,1,0,3,1
38,0,81.0,6,19,3,1,2,0,0,1
43,0,116.1,3,25,4,2,1,3,0,1
30,0,135.9,7,8,4,1,0,0,0,0
7,0,68.0,6,27,3,3,1,0,0,1
19,2,140.0,10,21,4,1,0,3,0,1
20,0,146.2,9,24,4,2,2,0,0,0
153,1,103.5,7,29,4,1,0,3,0,0
74,0,114.3,3,24,4,3,0,0,3,0
122,0,98.03,6,30,4,4,2,0,0,1
4,1,151.0,7,6,4,3,0,0,0,1
46,0,60.0,1,18,3,1,1,0,0,1
55,1,133.65,6,17,4,2,2,0,3,1
14,0,40.67,2,19,3,2,1,0,0,1
6,1,88.4,12,12,4,3,1,0,0,1
2,1,79.0,12,14,2,1,0,0,0,1
177,0,75.2,3,21,3,5,1,0,0,1
67,0,119.16,9,4,4,3,2,0,3,0
99,0,62.37,4,2,4,4,2,0,0,1
69,0,198.9,5,7,4,1,2,0,5,1
85,2,104.4,10,25,4,4,0,0,3,1
88,1,126.9,4,30,4,1,0,0,0,1
70,0,59.5,3,24,3,3,0,0,0,1
51,0,88.4,11,15,4,5,1,0,0,0
56,0,99.9,6,21,4,2,0,0,0,0
1,2,136.0,6,11,4,1,1,0,3,1
12,2,182.33,7,7,4,3,0,0,3,1
59,0,82.45,3,10,4,3,1,0,3,0
25,0,70.0,1,9,3,1,1,0,0,1
59,0,137.7,4,8,4,2,1,0,3,1
236,0,97.6,10,17,3,3,1,0,3,0
20,1,68.85,11,11,4,5,2,0,0,1
4,1,156.67,3,24,4,3,0,0,0,1
33,0,150.57,8,13,3,2,2,0,4,1
18,1,82.13,10,31,4,2,1,3,0,1
74,0,85.5,4,8,4,1,0,3,0,0
48,0,131.4,4,1,4,3,2,0,3,0
127,1,160.2,10,18,4,2,0,0,3,1
85,1,126.9,8,5,4,1,0,0,0,1
153,1,72.25,7,3,3,3,2,0,0,1
37,2,158.4,10,5,4,2,0,0,3,1
38,0,137.33,12,31,3,3,0,1,0,1
8,1,144.5,4,16,4,2,2,0,3,1
8,1,184.0,9,21,4,2,0,0,3,1
14,0,76.5,9,27,3,1,0,3,0,1
55,1,116.1,5,9,4,2,1,3,0,0
19,1,115.11,10,29,4,5,2,0,3,1
68,0,92.83,6,18,4,1,2,0,0,0
232,1,104.13,8,29,4,10,4,0,3,0
26,2,121.0,5,22,4,0,2,0,0,1
16,1,111.0,5,29,4,0,1,0,0,1
163,1,73.37,4,9,4,5,2,0,0,1
5,1,184.0,9,13,4,2,0,0,3,1
42,0,67.5,11,4,3,2,0,0,0,1
79,1,146.7,7,9,4,1,2,0,3,0
33,0,63.58,3,16,3,4,1,0,0,1
20,1,97.0,12,18,4,0,2,3,0,1
127,1,101.13,7,26,4,6,2,0,3,1
192,0,96.3,10,21,4,2,1,0,0,0
15,1,81.0,12,27,3,1,0,0,0,1
18,0,61.15,3,3,4,5,2,0,0,1
53,0,126.9,5,18,4,2,0,0,0,0
262,2,146.7,11,4,4,2,0,0,3,0
79,1,183.6,9,15,4,3,2,1,3,0
218,0,49.68,12,9,4,2,0,3,0,0
21,1,58.0,12,25,3,3,2,0,0,1
26,0,119.7,3,28,4,5,1,3,0,0
1,1,86.0,1,4,4,1,1,3,0,1
153,0,122.91,12,29,4,3,2,0,0,1
3,0,153.0,8,11,4,3,0,3,5,0
0,0,0.0,12,14,1,1,0,3,0,1
8,1,111.35,5,31,4,2,0,0,0,1
84,1,231.0,12,8,4,3,0,1,5,1
0,0,65.0,8,31,2,2,1,0,0,1
10,0,148.0,6,12,4,6,4,0,3,0
0,0,147.59,9,16,4,1,0,3,3,1
15,2,85.0,11,1,4,4,0,3,0,1
27,0,57.88,2,21,4,2,2,3,0,1
6,1,114.0,9,20,4,0,1,3,0,1
58,0,75.0,11,16,3,3,0,0,0,1
30,0,68.7,2,12,4,2,1,0,0,0
85,0,75.0,12,8,3,3,0,0,0,1
27,0,85.0,10,19,3,3,0,0,0,1
131,0,164.25,7,25,4,1,1,1,0,0
21,0,127.0,3,12,4,1,0,0,0,1
65,1,67.81,4,1,4,2,1,0,0,1
46,2,107.55,10,19,4,2,0,3,0,1
18,2,76.81,9,2,4,3,0,0,0,1
144,1,100.87,7,25,4,5,1,0,0,1
85,0,94.5,7,13,4,4,0,3,0,0
89,0,63.58,3,24,3,3,0,0,0,1
19,1,149.0,9,24,4,1,0,3,0,0
22,0,95.0,10,11,3,3,0,0,0,1
180,1,135.9,9,3,4,1,2,0,0,0
107,0,81.25,8,17,3,1,0,0,0,1
59,2,123.3,3,28,4,0,1,0,3,1
24,0,47.0,12,5,2,1,2,0,0,1
44,1,152.1,8,17,4,4,0,0,0,1
1,0,65.0,9,30,2,1,0,0,0,1
41,2,137.7,7,17,4,1,2,0,0,1
104,0,76.5,4,15,4,2,2,3,0,0
29,0,85.0,9,17,3,1,1,3,0,0
53,1,80.3,2,20,4,1,1,0,0,1
105,0,83.05,12,26,4,1,1,0,0,1
0,0,62.8,12,24,3,3,2,0,0,1
119,0,0.0,6,7,4,0,0,0,0,1
38,0,112.59,9,26,4,1,1,3,0,0
108,1,120.0,3,24,4,3,2,0,1,1
0,0,103.0,3,15,4,1,0,0,0,1
14,1,88.0,11,23,2,1,0,0,0,1
46,0,71.0,1,1,4,2,0,0,0,1
256,2,133.11,10,14,4,3,2,0,3,0
50,1,74.8,11,15,4,4,0,3,0,1
71,1,122.4,7,10,4,3,2,0,3,1
418,0,75.0,9,26,4,2,1,0,0,0
156,0,105.3,7,25,4,2,1,0,0,0
27,0,65.0,11,22,2,1,2,0,0,1
12,0,85.0,10,18,3,2,2,0,0,1
161,2,95.69,6,17,4,5,2,3,0,0
38,0,104.4,3,19,4,1,2,0,3,1
123,2,72.25,12,29,4,3,0,0,0,0
2,0,65.0,7,29,2,1,0,0,0,1
18,2,76.81,9,2,4,3,0,0,0,1
188,1,102.5,9,6,4,0,2,0,0,0
3,2,0.0,8,9,4,1,2,0,1,1
49,2,79.2,11,3,4,2,0,3,0,1
10,0,93.0,3,6,4,0,1,0,0,1
207,0,99.45,8,7,4,2,2,0,3,0
81,0,116.1,5,7,4,1,2,3,0,1
31,1,80.3,2,4,4,3,0,0,0,1
123,0,89.92,3,30,4,3,0,0,1,0
87,0,75.0,12,15,3,3,0,0,0,1
76,3,127.38,9,21,4,3,0,0,1,1
71,1,105.0,11,11,4,2,1,0,0,1
199,0,85.5,8,28,4,0,1,3,0,0
2,1,117.65,3,23,4,2,0,0,0,1
146,1,85.5,6,27,4,1,1,3,0,0
99,1,135.9,5,19,4,1,0,0,0,0
10,2,103.0,11,15,4,2,0,0,0,1
71,0,168.3,9,11,4,0,1,0,3,1
20,0,89.0,9,11,4,0,1,3,0,1
145,0,94.5,8,29,4,1,2,1,0,0
15,1,109.55,8,17,4,1,0,0,1,1
190,0,90.9,11,3,4,3,0,0,0,0
9,1,80.47,10,30,4,0,2,3,0,1
179,1,155.25,7,27,4,1,0,1,0,0
66,2,102.0,9,5,4,2,1,0,0,1
27,0,110.0,11,15,3,4,0,1,0,1
62,1,111.6,10,25,4,3,0,0,3,1
31,0,92.4,10,25,4,0,2,0,0,1
19,0,55.32,2,11,4,3,2,3,0,1
37,1,146.7,7,2,4,2,2,0,0,1
235,2,103.7,10,19,4,4,1,0,3,0
8,3,133.6,10,4,4,3,2,0,0,1
37,1,120.7,11,16,4,4,2,1,0,1
76,0,119.85,5,13,4,3,2,0,0,0
7,0,104.0,6,1,2,2,0,0,0,1
43,1,96.3,9,17,3,1,2,0,3,1
132,2,114.75,7,2,4,5,2,0,0,0
8,0,120.95,5,29,3,3,2,1,3,1
34,1,129.0,10,26,4,4,0,0,0,0
71,0,69.05,3,17,4,2,0,0,1,1
5,1,113.23,11,6,4,3,2,0,0,1
208,1,91.5,8,19,4,2,1,3,0,1
3,0,80.0,8,28,3,0,1,0,0,1
1,1,131.0,7,29,4,2,0,0,0,1
302,0,100.0,9,16,4,2,1,0,0,0
6,2,158.5,2,23,4,3,0,1,0,1
20,0,102.4,12,23,4,2,2,0,0,1
95,1,130.5,7,1,4,3,2,0,0,1
61,0,90.0,11,26,3,1,2,0,0,1
100,0,73.95,3,17,4,3,1,0,0,1
45,0,109.49,6,18,4,1,1,0,3,0
102,2,122.85,10,30,4,2,2,0,3,1
22,3,139.0,9,15,4,3,0,3,0,1
18,1,129.67,4,12,4,3,0,0,0,1
100,0,129.6,9,1,4,3,1,0,0,0
5,0,67.0,8,30,2,3,0,0,0,1
22,1,89.0,9,11,4,0,1,3,0,1
116,0,81.67,2,28,3,1,2,0,0,1
45,0,72.0,12,15,3,3,2,1,0,1
47,2,150.3,7,2,4,1,1,0,3,1
206,0,59.07,10,2,4,2,1,0,0,0
3,0,69.0,2,8,3,3,1,0,0,1
114,0,137.7,8,4,4,2,0,0,3,1
36,1,135.9,8,14,4,0,2,0,0,1
73,2,205.38,8,21,4,0,1,0,6,1
145,0,115.32,8,15,4,2,1,0,1,1
18,2,155.0,11,6,4,0,2,0,0,1
84,2,168.3,9,13,4,5,0,0,3,1
77,1,109.93,12,31,4,3,0,0,0,1
4,0,68.0,2,14,2,1,2,0,0,1
40,0,75.6,10,19,3,3,1,0,0,0
35,2,137.34,9,25,4,3,2,0,3,1
34,0,75.0,10,25,3,3,2,0,3,1
35,1,100.1,3,2,4,2,0,0,0,0
1,0,74.93,1,2,4,1,2,0,0,1
30,2,76.1,3,5,4,1,2,3,0,1
9,1,0.0,12,10,1,1,0,0,6,1
118,0,109.86,6,20,4,3,1,0,0,0
81,0,72.25,9,6,3,5,2,0,0,1
2,0,77.0,11,23,2,3,0,0,0,0
59,0,121.5,5,19,4,1,0,0,0,0
25,1,109.0,5,30,4,1,1,3,0,1
103,0,78.3,3,18,4,2,1,0,0,1
78,1,69.53,4,4,4,2,1,0,0,1
52,0,140.4,5,15,4,1,2,0,3,1
18,2,88.0,11,25,4,2,0,3,0,1
24,0,48.67,2,27,3,1,2,0,3,1
109,1,85.0,3,20,3,1,2,0,5,1
29,1,86.45,2,12,4,2,0,0,0,1
274,1,115.2,9,27,4,2,0,0,3,0
137,1,105.3,7,12,4,3,0,0,0,1
28,3,146.0,9,12,4,0,1,0,3,1
257,2,78.81,12,25,4,5,2,0,0,0
22,0,135.0,3,22,4,1,0,0,0,0
14,0,132.0,4,4,4,10,4,0,3,0
6,2,93.0,7,21,2,2,0,0,0,1
111,2,105.0,5,29,3,3,2,0,0,1
3,2,65.0,8,9,3,1,2,0,1,1
73,0,59.5,3,20,3,2,2,0,0,1
33,1,6.0,1,6,4,2,0,0,1,1
18,0,50.33,2,22,3,5,1,0,0,1
27,1,80.85,10,4,4,0,1,0,0,1
4,1,205.0,11,9,4,1,0,0,0,1
0,0,65.0,10,12,2,0,1,0,0,1
7,1,91.0,6,23,4,1,0,0,0,0
251,2,100.3,9,25,4,2,2,0,0,0
38,1,81.9,3,8,4,4,0,0,0,0
56,0,130.05,4,21,4,3,1,0,3,0
100,2,130.5,6,28,4,1,0,0,0,0
7,0,169.17,3,7,4,5,1,1,0,0
7,0,169.0,5,18,3,1,0,3,4,1
20,1,89.0,4,7,4,2,0,3,0,1
8,2,90.0,8,13,4,3,0,0,0,1
37,0,115.32,6,26,4,1,2,0,0,0
56,1,85.5,4,18,4,1,1,3,0,1
155,2,86.82,7,14,4,5,2,3,0,1
69,0,82.45,3,13,4,3,2,0,3,1
38,2,107.55,8,27,4,2,2,3,0,1
210,0,96.3,10,19,4,4,0,0,0,0
158,1,89.25,10,5,4,1,1,0,0,1
96,1,67.5,2,13,4,1,1,0,0,1
152,0,108.12,6,19,4,3,2,0,0,0
30,0,73.42,2,20,4,4,2,0,0,0
58,0,137.4,6,3,4,2,1,0,3,0
33,0,69.5,2,4,4,3,0,0,0,1
177,2,104.4,10,29,4,1,2,0,3,0
55,1,60.0,11,18,3,4,0,0,3,1
243,0,104.4,9,9,4,2,1,3,0,0
0,0,143.0,9,4,4,1,0,0,0,1
99,1,72.25,12,15,4,3,0,0,0,1
117,2,128.7,6,27,4,0,1,0,0,1
14,1,110.0,10,15,3,2,0,0,0,1
15,2,103.44,4,27,4,3,0,0,0,1
0,0,138.0,8,17,4,0,1,0,0,1
0,1,0.0,2,17,1,1,0,0,5,1
0,1,104.72,10,15,4,1,0,0,3,1
3,0,126.0,10,11,4,0,1,0,0,1
79,0,150.45,5,16,4,3,1,0,0,0
47,2,94.5,10,20,4,4,0,0,0,1
105,2,15.0,7,24,4,4,2,0,0,1
95,0,87.04,4,23,3,5,2,0,0,1
84,0,131.4,8,15,4,3,1,0,3,1
8,1,84.0,4,1,2,2,0,0,0,1
138,0,218.03,7,4,4,3,1,1,5,0
96,2,141.56,7,9,4,5,2,0,3,1
37,1,105.4,6,19,3,3,2,0,0,1
58,1,116.1,6,10,4,1,0,3,0,1
110,0,105.3,5,9,4,1,1,0,0,0
0,0,125.1,5,24,2,1,0,0,0,1
76,2,132.6,5,30,4,4,1,0,3,1
157,1,76.5,8,14,4,1,0,0,0,1
172,2,96.3,7,3,4,1,2,0,0,1
63,1,126.9,6,9,4,3,0,0,0,0
91,0,90.95,6,3,3,2,1,0,3,0
32,1,95.0,1,24,2,1,2,0,3,1
18,0,47.67,2,22,3,5,1,0,0,0
5,1,124.0,9,5,4,1,0,0,0,0
4,2,81.6,12,19,4,3,1,0,0,1
2,1,134.0,3,24,4,2,0,3,0,1
22,1,139.0,7,6,4,2,0,3,0,1
99,1,150.67,12,31,3,1,2,0,0,1
26,0,65.0,8,8,2,0,1,0,0,1
12,0,68.8,8,16,3,3,2,0,0,1
0,0,80.0,12,25,4,0,2,3,0,1
86,1,73.95,3,20,4,2,2,0,0,1
146,0,91.98,6,20,4,3,1,0,0,1
20,2,80.85,9,2,4,4,0,0,0,1
8,1,67.5,11,26,4,3,0,0,0,1
8,2,139.0,8,11,4,2,0,3,0,1
95,0,127.8,7,6,4,4,0,0,3,0
38,0,122.4,6,18,3,1,1,0,3,1
17,2,113.33,10,1,4,3,0,0,0,1
0,0,75.0,9,21,3,2,1,0,3,1
101,1,79.2,12,6,4,1,0,3,0,0
158,1,90.95,6,30,4,3,1,0,0,0
20,2,114.0,11,15,4,2,0,0,3,1
3,2,109.1,10,26,4,4,0,3,0,1
99,2,79.5,2,14,4,2,2,0,1,1
50,2,126.3,11,10,4,3,0,0,0,1
3,1,101.68,7,4,4,1,1,3,0,1
1,1,67.0,8,30,2,2,0,0,0,1
95,1,118.8,7,14,4,4,2,0,3,1
237,1,116.62,9,13,4,11,4,0,3,0
1,0,65.0,5,4,2,1,0,0,0,1
1,0,176.0,5,21,4,1,0,0,3,1
73,0,72.0,10,28,3,1,0,0,0,1
37,1,146.33,10,20,4,3,0,0,0,0
30,0,84.32,12,23,4,2,2,0,0,0
60,1,137.7,7,15,4,1,0,0,3,0
47,0,65.75,3,7,4,3,1,3,0,1
34,1,135.9,9,9,4,2,0,0,0,1
50,0,96.3,4,3,4,0,1,0,0,0
0,0,138.0,8,13,4,1,0,0,0,1
125,1,117.0,8,21,4,3,2,0,3,1
1,2,0.0,3,22,1,1,0,0,0,1
158,0,114.3,7,7,4,3,0,0,0,0
139,1,192.3,7,30,4,1,2,0,5,0
196,0,105.3,8,1,4,0,1,0,0,0
56,0,68.64,3,15,4,4,0,3,0,0
109,0,0.0,10,3,1,1,1,0,0,1
128,1,105.4,5,4,3,3,0,0,0,1
77,2,149.4,9,19,4,3,1,0,3,1
230,1,96.3,9,2,4,2,1,0,0,1
7,0,71.7,3,7,3,5,2,0,0,1
31,1,81.0,10,26,3,2,1,0,3,1
134,0,136.0,6,26,4,4,2,1,3,1
1,2,120.0,10,25,4,1,0,3,0,1
27,1,139.0,10,5,4,2,0,0,0,1
32,0,114.0,12,4,4,0,2,0,3,1
19,2,88.0,11,18,4,2,1,3,0,1
85,0,124.53,4,19,4,4,0,0,3,0
24,0,0.0,5,8,1,2,2,0,0,1
4,0,98.32,5,15,2,2,2,0,0,1
91,0,134.1,8,21,4,0,2,0,0,1
68,2,151.2,10,9,4,3,2,0,3,1
122,0,99.45,5,2,4,3,1,0,0,1
7,1,128.0,8,23,4,1,0,3,0,1
58,0,73.95,2,6,4,2,2,0,0,0
44,0,96.3,6,18,3,1,1,0,3,0
16,1,135.0,3,9,4,3,0,1,0,1
124,0,114.3,8,8,4,4,1,0,0,0
110,0,84.6,11,28,4,0,1,0,0,1
16,0,107.0,8,28,3,3,2,0,3,1
106,1,80.75,5,29,3,1,2,0,0,1
13,0,96.0,4,4,3,1,1,0,0,1
133,1,99.3,4,29,4,2,1,0,0,1
29,0,79.0,3,18,4,1,0,3,0,1
2,1,129.0,6,18,4,1,0,3,0,1
37,1,64.8,3,23,3,4,0,3,0,1
67,0,61.16,3,1,3,4,0,0,0,1
65,0,214.83,6,10,4,7,3,0,5,0
157,0,114.3,8,13,4,1,0,0,0,0
34,0,60.0,11,1,3,3,2,0,3,1
72,0,60.0,2,13,3,2,2,0,0,1
15,0,79.0,1,26,2,2,0,0,0,1
91,0,75.0,5,10,3,2,0,0,0,0
98,1,90.6,10,30,4,1,2,0,0,1
